zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,1e-13,2.1875,arca,69.57647698262372,0.0
0.0,30.0,1e-13,2.25,arca,57.459434527927684,0.0
0.0,30.0,1e-13,2.3125,arca,59.12890359753966,0.0
0.0,30.0,1e-13,2.375,arca,61.49340501508743,0.0
0.0,30.0,1e-13,2.4375,arca,65.15228493338563,0.0
0.0,30.0,1e-13,2.5,arca,65.48711591718319,0.0
0.0,30.0,1e-13,2.5625,arca,60.24498081967862,0.0
0.0,30.0,1e-13,2.625,arca,70.69955190957741,0.0
0.0,30.0,1e-13,2.6875,arca,63.35014433913766,0.0
0.0,30.0,1e-13,2.75,arca,59.35608719292176,0.0
0.0,30.0,1e-13,2.8125,arca,60.25814278555793,0.0
0.0,30.0,1e-13,2.875,arca,70.28201042349139,0.0
0.0,30.0,1e-13,2.9375,arca,60.083311640168056,0.0
0.0,30.0,1e-13,3.0,arca,70.81022397891965,0.0
0.0,30.0,2.1544346900318865e-13,1.5,arca,61.189456119928636,0.0
0.0,30.0,2.1544346900318865e-13,1.5625,arca,68.9613610967357,0.0
0.0,30.0,2.1544346900318865e-13,1.625,arca,62.54420735223847,0.0
0.0,30.0,2.1544346900318865e-13,1.6875,arca,61.4567972843819,0.0
0.0,30.0,2.1544346900318865e-13,1.75,arca,64.01827135751275,0.0
0.0,30.0,2.1544346900318865e-13,1.8125,arca,59.859511487622385,0.0
0.0,30.0,2.1544346900318865e-13,1.875,arca,58.560850031478985,0.0
0.0,30.0,2.1544346900318865e-13,1.9375,arca,61.5788361706686,0.0
0.0,30.0,2.1544346900318865e-13,2.0,arca,68.4257933525821,0.0
0.0,30.0,2.1544346900318865e-13,2.0625,arca,58.59445090820401,0.0
0.0,30.0,2.1544346900318865e-13,2.125,arca,59.41442985651233,0.0
0.0,30.0,2.1544346900318865e-13,2.1875,arca,53.62730547051865,0.0
0.0,30.0,2.1544346900318865e-13,2.25,arca,53.59761549925484,0.0
0.0,30.0,2.1544346900318865e-13,2.3125,arca,59.26751357334881,0.0
0.0,30.0,2.1544346900318865e-13,2.375,arca,71.10164428456969,0.0
0.0,30.0,2.1544346900318865e-13,2.4375,arca,60.68977295957058,0.0
0.0,30.0,2.1544346900318865e-13,2.5,arca,69.25910007778407,0.0
0.0,30.0,2.1544346900318865e-13,2.5625,arca,64.63163654823674,0.0
0.0,30.0,2.1544346900318865e-13,2.625,arca,58.84677844563957,0.0
0.0,30.0,2.1544346900318865e-13,2.6875,arca,66.71667062267585,0.0
0.0,30.0,2.1544346900318865e-13,2.75,arca,62.031271730210875,0.0
0.0,30.0,2.1544346900318865e-13,2.8125,arca,73.09581051541838,0.0
0.0,30.0,2.1544346900318865e-13,2.875,arca,58.58752674982607,0.0
0.0,30.0,2.1544346900318865e-13,2.9375,arca,62.048509000056036,0.0
0.0,30.0,2.1544346900318865e-13,3.0,arca,60.66511913162181,0.0
0.0,30.0,4.641588833612772e-13,1.5,arca,58.36695215301541,0.0
0.0,30.0,4.641588833612772e-13,1.5625,arca,61.91373660787869,0.0
0.0,30.0,4.641588833612772e-13,1.625,arca,62.569742181550865,0.0
0.0,30.0,4.641588833612772e-13,1.6875,arca,56.84781526265981,0.0
0.0,30.0,4.641588833612772e-13,1.75,arca,61.206024318835226,0.0
0.0,30.0,4.641588833612772e-13,1.8125,arca,57.28613818296911,0.0
